@relation 'activity_recognition_PAMS01-weka.filters.unsupervised.attribute.Remove-R1-2,6-8-weka.filters.unsupervised.attribute.Remove-R7-9-weka.filters.unsupervised.attribute.Remove-R10-12-weka.filters.unsupervised.attribute.Remove-R13-15-weka.filters.unsupervised.attribute.Remove-R16-18-weka.filters.unsupervised.attribute.Remove-R25-27-weka.filters.unsupervised.attribute.Remove-R34-36-weka.filters.unsupervised.attribute.Remove-R19-21,36-37,39-44-weka.filters.unsupervised.attribute.Remove-R66-68-weka.filters.unsupervised.attribute.Remove-R64-90-weka.filters.unsupervised.attribute.Remove-R33-weka.filters.unsupervised.attribute.Remove-R43-56'

@attribute accX0 numeric
@attribute accy0 numeric
@attribute accz0 numeric
@attribute accX1 numeric
@attribute accy1 numeric
@attribute accz1 numeric
@attribute accX2 numeric
@attribute accy2 numeric
@attribute accz2 numeric
@attribute accX3 numeric
@attribute accy3 numeric
@attribute accz3 numeric
@attribute accX4 numeric
@attribute accy4 numeric
@attribute accz4 numeric
@attribute accX5 numeric
@attribute accy5 numeric
@attribute accz5 numeric
@attribute accX6 numeric
@attribute accy6 numeric
@attribute accz6 numeric
@attribute accX7 numeric
@attribute accy7 numeric
@attribute accz7 numeric
@attribute gyrox7 numeric
@attribute gyroy7 numeric
@attribute gyroz7 numeric
@attribute accX8 numeric
@attribute accy8 numeric
@attribute accz8 numeric
@attribute accX9 numeric
@attribute accy9 numeric
@attribute CentroidAccX numeric
@attribute CentroidAccY numeric
@attribute CentroidAccZ numeric
@attribute CentroidGyroX numeric
@attribute CentroidGyroY numeric
@attribute CentroidGyroZ numeric
@attribute stdx numeric
@attribute stdy numeric
@attribute stdz numeric
@attribute Realstddev numeric
@attribute maxaccx numeric
@attribute maxaccy numeric
@attribute maxaccz numeric
@attribute maxgyrox numeric
@attribute maxgyroy numeric
@attribute maxgyroz numeric
@attribute class {Sitting,Standing,Running,Walking,DownStairs,UpStairs}

@data
-2.44807,-7.33344,3.5518,-3.24654,-8.33302,6.10282,-2.29005,-7.79073,2.95205,1.17076,-7.93798,1.07619,-1.70826,-9.58279,2.16436,-5.06374,-9.4966,2.23978,-3.53145,-9.19852,1.07978,-3.11845,-11.04206,5.09726,0.05539,1.65755,-0.57524,-2.61207,-9.92636,0.07901,0.71826,-7.67222,-2.212961,-8.831372,2.818215,0,0.455507,-0.073396,32.270404,12.944968,31.903106,2.777021,1.17076,-7.33344,6.10282,0.81812,1.65755,0.34302,DownStairs
-0.5363,3.19387,8.03614,-1.07619,4.27245,7.95952,-8.36414,-12.61385,2.65637,0.96367,-8.72926,3.7182,-1.04267,-6.3985,2.38822,-2.73538,-7.52019,4.69623,-1.6101,-8.0948,4.07134,-4.13718,-11.41675,2.30562,-0.34408,0.10759,0.14061,-2.75453,-9.59955,2.67073,-1.91297,-6.98269,-2.320579,-6.388927,4.062124,0.410021,-0.113132,0.039094,58.007466,289.851292,45.078576,6.268471,0.96367,4.27245,8.03614,2.44159,1.89191,0.34408,DownStairs
0.19034,8.55867,4.82013,0.01736,8.93456,4.77703,0.22745,8.34679,4.66331,0.05028,8.45572,4.212,0.39744,8.15585,4.72256,0.23882,7.38611,7.23049,0.83378,7.04494,6.02142,-0.06225,6.70137,5.56472,-0.55925,-0.35461,0.25962,-0.23762,8.14807,4.15933,0.11791,6.6463,0.177351,7.837838,5.027286,0.048502,0.047005,-0.007819,0.760682,6.104651,8.736557,1.249075,0.83378,8.93456,7.23049,0.86254,0.72754,0.35369,DownStairs
-0.34717,-5.3235,0.48303,-1.36769,-7.44357,5.62697,-3.17172,-14.28799,1.26054,-2.57677,-7.34003,3.08073,-0.70509,-7.80809,4.20961,-4.01149,-14.15811,3.11905,0.01976,-5.09308,0.0036,-1.18813,-9.23204,5.49889,-1.54184,0.31288,0.36182,-4.04141,-13.57393,-1.10612,-1.68373,-7.21133,-1.907344,-9.147167,2.514212,-0.250588,-0.081051,0.065297,19.480232,113.905675,47.470031,4.252716,0.01976,-5.09308,5.62697,1.36186,0.31288,0.36182,DownStairs
3.31417,12.54981,0.9505,2.28527,11.47182,1.60651,0.90082,4.14376,4.73214,0.63327,6.6888,2.42533,2.47321,11.95305,9.72285,-3.60028,4.27844,3.04842,6.4416,12.90475,-0.8278,1.79206,5.28819,-0.16101,0.47709,-1.00304,-1.57298,2.07577,8.88488,3.19806,0.03591,13.97316,1.63518,9.213666,2.424429,0.668225,-0.716911,-0.219484,58.775137,131.963038,87.94972,5.27909,6.4416,13.97316,9.72285,2.97888,0.41142,0.36377,DownStairs
-0.36811,4.07145,5.03022,-1.69689,-16.05911,6.61159,-0.57581,-5.96755,7.847,-2.17513,-7.05691,6.05913,0.62968,-1.66876,4.58789,0.17478,-3.86963,9.2488,-10.78468,-19.60851,13.06755,-1.87107,-4.74531,4.72556,-0.3485,0.78802,-1.13346,-0.91877,-8.02177,8.00262,-0.59915,-17.5908,-1.818515,-9.26598,7.362112,-0.151311,0.500513,-0.119303,96.44811,348.426563,60.266943,7.107332,0.62968,-1.66876,13.06755,4.34295,1.47524,0.37232,DownStairs
7.06708,16.77198,4.60585,-1.03011,-2.83174,-0.70569,4.02525,13.21779,6.2782,1.07859,4.35026,3.7589,11.46463,12.16673,16.80131,2.16855,7.58603,6.3183,0.68714,0.09038,0.35793,-0.52732,11.94587,15.00506,-3.29867,-1.6979,-1.21959,6.05134,16.53196,-1.50715,3.07236,8.2977,3.405751,8.812696,5.083909,-0.220062,-0.430294,-0.307174,135.328031,396.763367,366.557463,9.479709,11.46463,16.77198,16.80131,2.04121,2.4569,0.3766,DownStairs
0.59316,0.6189,9.56065,1.41797,1.14263,9.17159,1.35632,1.13186,9.16081,0.71706,0.65601,9.47326,0.93853,7.77637,4.75488,1.06123,7.8877,5.29059,1.12408,10.63265,4.6675,2.33854,9.86291,1.73939,0.13225,-0.18448,-0.07269,1.38265,8.80767,1.56401,0.93853,9.21289,1.186807,5.772959,6.299098,0.040501,0.00727,0.082926,2.163081,165.599915,88.143447,5.05872,2.33854,10.63265,9.56065,0.55986,0.54245,0.38759,DownStairs
1.09834,0.27833,0.09098,-1.6089,5.51804,6.5224,5.07032,4.38678,4.04141,10.74877,12.05361,12.73236,-1.2809,5.19123,4.81953,1.01574,-1.33656,1.24259,-1.71006,5.54018,6.45656,0.80266,3.87861,1.56461,3.48193,-1.14476,-0.1857,3.55898,14.98591,1.45148,-0.21189,1.10672,1.748306,5.160285,4.041231,-0.16023,-0.092089,-0.390832,133.42561,229.048972,130.915613,7.024174,10.74877,14.98591,12.73236,3.48865,2.93063,0.3882,DownStairs
1.06236,6.13986,-0.34477,-3.56377,-8.57423,0.99539,-0.73203,-11.51012,5.64134,2.01173,-12.06857,-0.42497,-2.98078,-5.56173,5.20739,-1.30185,-6.32129,3.72358,-5.88615,-12.32415,-1.42156,-2.69048,-9.87249,0.32441,-0.47098,-0.4893,-0.77977,-1.27731,-10.80623,-6.57328,-1.17256,-12.71321,-1.653084,-9.889188,0.639431,0.240986,0.886732,-0.140682,46.556849,55.869907,115.879919,4.67233,2.01173,-5.56173,5.64134,4.45351,3.71773,0.39462,DownStairs
5.82689,7.77517,4.53881,2.40797,5.34206,5.56353,5.62398,19.53429,8.01459,3.0568,12.43369,3.92589,-0.08559,3.74094,1.9836,3.73974,10.79665,6.56849,2.15478,8.13669,7.30351,0.99539,6.58346,5.23851,1.84848,-2.01036,-0.96731,1.96025,12.75571,0.07841,3.05919,6.98927,2.87394,9.408793,4.424425,-0.202716,0.015241,-0.267559,30.956915,191.590135,64.372341,5.356486,5.82689,19.53429,8.01459,2.99385,1.55954,0.39523,DownStairs
1.79439,-12.33852,-0.26038,-1.34135,-11.61966,-1.83156,-2.16617,-7.51601,-0.17957,-0.56863,-6.8941,2.42354,-0.68713,-6.57687,2.61447,-3.53745,-14.2892,3.62723,-2.66116,-8.85136,1.06721,-0.43935,-6.79475,3.85706,-0.38261,-0.29951,0.12256,-2.66116,-12.78384,4.86922,-0.6243,-9.7498,-1.289231,-9.741411,1.834559,0.344302,-0.524043,-0.01575,21.145546,72.760535,40.048098,3.659975,1.79439,-6.57687,4.86922,1.48288,0.23186,0.39975,DownStairs
-1.67707,-17.8398,6.35661,-0.26576,-3.11845,0.25019,-2.85688,-7.12095,7.11198,-0.71347,-9.6193,4.22996,-2.54683,-12.42351,-2.45106,-0.662,-4.20242,-0.62848,-4.60465,-10.98579,3.14419,0.41061,-10.56322,5.64493,1.62337,0.21869,-0.01405,2.42832,-0.88945,-1.91117,5.42706,-19.60432,-0.506067,-9.636721,3.096124,0.447427,0.045418,-0.182342,72.638664,331.951757,149.787942,7.445659,5.42706,-0.88945,9.21409,2.79868,2.31121,0.40684,DownStairs
-0.74699,4.99909,8.44674,-0.11492,4.28083,10.46745,-1.65679,3.00712,6.46434,0.64165,5.02782,7.08684,1.33118,5.60243,10.33337,1.78129,3.03585,6.56969,-1.0726,3.70622,6.608,0.82361,3.68707,12.32535,0.54723,0.12776,0.20974,0,2.57616,10.85052,0.15323,3.65834,0.113966,3.958093,8.700528,-0.175348,-0.050571,-0.167151,10.395304,8.92736,40.856402,2.453142,1.78129,5.60243,12.32535,0.54723,0.74738,0.41202,DownStairs
-0.35674,-6.29855,3.08913,-0.78111,-10.91577,4.53403,-4.27126,-13.41412,0.49919,-1.63284,-6.40628,3.84988,-1.05705,-7.2682,3.47699,-3.64218,-16.12854,4.03783,0.21848,-5.99988,0.41719,-0.09457,-6.80852,4.30058,-1.27296,0.2421,0.16582,-3.54521,-13.33391,2.90477,-2.72162,-9.5385,-1.78841,-9.611227,2.84312,-0.24609,0.079864,0.127698,24.078358,120.135138,21.584514,4.07183,0.21848,-5.99988,4.53403,0.97922,0.5603,0.4138,DownStairs
-0.71228,0.51356,7.75961,1.03609,-0.79667,1.62087,-3.97557,10.28788,11.73398,1.4461,14.2054,11.41316,2.70665,5.55395,3.82294,2.42473,5.19063,1.37487,4.84646,9.39485,13.81993,0.67516,7.08923,3.45004,2.64169,-0.30849,-0.61361,2.13862,17.16583,-0.32322,2.77189,6.51522,1.335785,7.511988,5.168362,0.447245,-1.061165,-0.440036,51.040327,277.655854,292.099958,7.879062,4.84646,17.16583,13.81993,3.59739,1.51922,0.41539,DownStairs
4.62021,5.14574,2.40378,2.22242,11.17554,0.61112,0.04369,11.88242,0.2478,-3.27048,11.96023,3.72059,0.95469,4.44783,0.92057,3.39917,8.85017,1.29885,7.50822,11.00734,4.40832,-3.09271,6.63852,4.9536,-0.68661,-0.04429,-0.15944,0.88825,-1.00796,0.11073,-0.57221,11.29465,1.270125,8.139448,2.950014,-0.524611,-0.744217,-0.223852,100.371689,165.029488,96.724017,6.017684,7.50822,11.96023,10.82478,0.93676,1.75441,0.43066,DownStairs
7.39868,7.81048,13.60864,-0.36152,8.22887,5.83407,0.51475,9.98442,3.28664,3.01011,4.85843,3.13341,-0.25498,17.37233,2.48578,1.50535,3.76129,3.22679,-0.4968,7.79432,8.89625,-1.04926,5.99508,2.90596,0.17196,-1.4673,-0.06567,2.80181,9.83538,2.9742,2.27569,10.45668,1.534383,8.609728,4.802529,-0.492266,-1.734857,-0.08766,57.361335,129.451139,125.034647,5.584327,7.39868,17.37233,13.60864,3.31303,0.64538,0.43585,DownStairs
-0.80385,4.3739,1.0756,-1.53528,-8.82982,5.91188,-2.85868,-11.98717,-1.04746,-0.17957,-2.85568,6.20577,-2.94247,-9.1662,8.78911,-0.56982,-7.20535,0.26516,-5.2038,-12.33074,10.72542,-6.89171,-12.03446,3.4261,-2.30418,0.6408,0.25931,-3.04902,-6.43921,2.95085,-2.4774,-7.88052,-2.65116,-8.810305,4.0544,-0.168049,0.085033,0.114721,39.913122,77.845822,129.158112,4.969075,-0.17957,-2.85568,10.72542,1.60596,0.6408,0.43738,DownStairs
1.83372,-12.02967,0.89783,-3.23098,-10.86908,-3.46022,-2.26611,-3.93307,2.71443,-3.08373,-14.52861,3.53504,0.92715,-4.0073,3.45004,-1.91955,-4.0073,3.81277,-8.29471,-17.56147,-0.17119,0.27713,-6.85221,5.29777,0.10904,0.39095,-0.74678,-3.74513,-4.82611,1.75196,0.66559,-17.97207,-1.883662,-9.658689,2.488235,-0.069915,0.57574,-0.288908,80.856884,290.258231,78.09354,6.702303,1.83372,-3.93307,7.05392,3.93061,2.34542,0.44288,DownStairs
3.97378,5.2032,-0.26157,4.76626,6.49068,0.80565,4.49272,11.99076,-0.25498,1.24858,9.86471,3.99532,2.58275,4.60285,5.87178,6.66546,8.64247,2.89399,3.53803,5.2032,3.81696,4.24193,8.99442,2.04884,1.61604,-2.40162,-0.91416,1.94649,0.07302,-4.30298,0.82241,8.88428,3.427841,6.994959,2.910032,-0.437594,-1.306856,-0.417588,28.82647,103.785692,222.07992,5.955603,6.66546,11.99076,14.48731,1.61604,1.34574,0.44379,DownStairs
2.95923,6.46434,4.92248,-0.80445,8.83939,3.74453,-2.96881,7.28795,2.71981,-6.00466,9.21289,7.93917,-1.37906,8.17859,7.08684,-2.69108,7.47949,4.44364,-2.1452,7.09641,3.12204,-2.52828,7.19218,0.05746,0.18844,-1.3734,0.37369,-3.26569,7.42203,2.40378,-4.63517,6.359,-2.346317,7.553227,4.310521,0.224322,-0.840967,-0.377313,51.509255,7.843687,52.800376,3.34893,2.95923,9.21289,7.93917,3.16521,1.14344,0.44396,DownStairs
-2.22302,-8.67898,3.82833,-2.34512,-8.66701,3.62243,-2.66235,-8.68736,3.10408,-2.54384,-8.9184,3.33752,-2.50314,-8.68018,3.86544,1.44251,-7.75482,-2.58215,-2.57856,-6.25365,4.52025,-2.6408,-10.02572,6.05613,-1.29856,1.22825,-0.39415,-2.38941,-10.83017,0.1221,-2.79284,-9.01417,-2.123657,-8.751046,2.933734,-0.134862,-0.023009,-0.056354,14.380021,13.295578,53.211738,2.84407,1.44251,-6.25365,6.05613,1.44237,1.22825,0.44635,DownStairs
0.18076,5.07152,4.20182,-1.31322,7.24066,3.19925,1.68612,10.09036,4.64176,-0.24062,6.13215,3.55898,1.2408,6.16327,2.53007,-3.85227,6.75524,6.33326,-0.35733,2.5594,5.10683,-0.32621,6.40988,4.56814,1.2816,1.48593,-0.66493,2.82037,13.57093,-2.98617,0.74998,7.25443,0.058838,7.124784,3.438312,0.335762,-0.506224,-0.277425,29.754124,77.993781,56.686739,4.055054,2.82037,13.57093,6.33326,2.69697,1.48593,0.44746,DownStairs
5.4085,2.84611,-0.67995,0.71946,11.41256,10.55723,0.36691,6.42903,1.53588,4.95719,19.02433,-0.40342,-0.60873,0.79428,1.19531,1.81241,9.12909,15.2373,-0.27174,4.45082,8.07385,5.32411,11.40837,14.10604,2.65238,-0.32742,-0.53817,1.38145,5.63296,5.31034,4.75788,9.68634,2.384744,8.081389,5.845744,-0.800937,-0.081183,-0.277057,54.229009,248.003235,311.107728,7.831602,5.4085,19.02433,15.2373,2.65238,2.62092,0.44838,DownStairs
0.97863,7.64289,-0.42018,0.52134,12.8401,2.69527,-2.46782,3.31776,2.14341,1.60292,8.4222,0.41539,1.05704,8.66581,1.5257,2.40917,15.29356,2.94966,-0.87987,8.04033,2.52229,2.11049,5.06553,2.06201,1.0122,0.27703,-0.08949,-2.59771,7.39928,14.30296,3.41473,11.62026,0.614892,8.830772,3.730405,-0.181244,-0.000946,0.094225,36.66633,114.473107,182.212608,5.773665,3.41473,15.29356,14.30296,2.11115,1.98776,0.45754,DownStairs
2.92811,-0.25498,8.15226,0.8272,3.21661,-0.59735,0.2484,6.51881,14.97573,1.66217,19.31403,11.79384,-3.7182,2.31998,8.87171,1.82259,2.93888,-0.44831,4.18566,13.04601,11.79144,0.52732,4.86502,-0.25139,-1.24525,0.05956,0.06842,5.92086,15.34384,1.84294,0.93972,4.48135,1.534383,7.178955,5.192246,0.385333,-0.39352,-0.228372,59.423606,373.966328,399.705753,9.127408,5.92086,19.31403,14.97573,2.64596,1.59558,0.4612,DownStairs
-2.83235,-13.53143,4.06355,-2.81558,-10.4866,1.01335,-0.65961,-6.57867,4.37241,-2.41336,-13.94504,3.966,-0.97205,-7.33405,1.13426,-0.00121,-6.07109,3.68408,-3.32376,-13.57573,2.35889,-2.74257,-9.19254,2.17932,-0.28354,0.03268,0.04523,-0.73143,-7.16644,3.87502,-3.41473,-14.6214,-1.990665,-10.250299,3.04369,-0.194062,0.022237,0.045589,14.290942,104.717981,14.298774,3.651133,-0.00121,-6.07109,4.37241,1.54594,0.45403,0.46196,DownStairs
-0.79487,5.80474,2.24157,-3.9648,-8.37133,0.0413,-4.32812,-11.50953,2.30442,-5.15831,-15.8149,1.49458,-2.86047,-4.57831,0.30586,0.95888,-5.2439,11.88422,-6.32249,-13.17828,-2.01352,-1.78967,-8.29411,1.58436,-0.43616,0.49419,-0.70066,-5.03082,-6.3171,-2.67672,-1.24738,-16.17583,-3.053805,-9.528803,2.148856,0.019303,0.925828,-0.22712,47.578637,170.855612,161.426046,6.163281,0.95888,-4.57831,11.88422,3.56684,3.81272,0.46548,DownStairs
2.25055,8.85436,-0.46328,-0.64883,4.84527,0.92416,-3.0125,2.15239,10.52611,5.3283,8.78911,-1.42216,-0.19154,16.4356,-0.03771,0.04369,1.60232,-1.33357,0.40342,11.37246,7.10659,2.26791,8.99801,4.69503,-1.27946,3.43642,0.27397,6.57149,12.04463,18.23065,0.29808,2.04525,1.331057,7.71394,4.050151,0.139124,0.249264,-0.244133,73.852858,220.958433,361.715123,8.102632,6.57149,16.4356,18.23065,3.2834,3.43642,0.47281,DownStairs
-1.94529,-4.50948,6.47153,-2.25534,-5.73531,9.32781,-0.67636,-4.66151,7.04973,-2.58454,-4.64834,6.09683,-3.13162,-7.86735,5.89812,-1.50116,-8.29232,6.29196,-1.90938,-8.04452,4.36104,-1.60651,-9.35893,2.40857,-0.01385,-0.04368,0.00639,-1.26773,-9.25239,2.46124,-1.34195,-9.33978,-1.821988,-7.170993,5.278138,-0.067858,-0.021838,0.020242,4.50672,38.134376,48.255575,3.014907,-0.67636,-4.50948,9.32781,1.63944,0.50174,0.47298,DownStairs
-0.01915,3.59117,2.1063,-0.06823,-9.5397,2.229,-0.32561,-9.60673,2.36906,0.73861,-8.83221,1.97881,-0.01018,-9.41699,3.10588,-0.68055,-9.38108,0.04968,-1.13545,-10.00896,0.48961,0.13348,-5.67605,2.37505,-0.35369,0.3821,0.14172,0.8278,-6.25784,8.66402,-2.80481,-8.16004,-0.334409,-8.647077,2.570415,0.21869,-0.051343,0.109526,9.860822,20.402207,48.917878,2.81391,0.8278,-5.67605,8.66402,1.69821,0.3821,0.48014,DownStairs
1.54845,7.78535,2.85568,2.29664,6.57568,2.38343,4.06057,15.38394,5.0781,-0.94332,8.89027,4.18207,0.84934,5.22954,4.12521,0.7033,3.77446,2.09253,-0.19393,7.79971,4.07074,1.79206,11.17853,1.31741,1.71073,-0.80207,0.17349,2.90716,7.89488,1.02292,2.05183,8.24264,1.50721,8.2755,2.901352,0.050121,0.121531,0.02865,19.460197,92.374641,17.237766,3.592668,4.06057,15.38394,5.0781,1.71073,2.34725,0.50488,DownStairs
0.63865,5.10271,-0.06345,-0.43634,-8.9172,5.35344,-2.1901,-19.57739,19.46905,-1.8573,-4.49152,7.58483,-4.29161,-4.31196,12.16793,-0.88526,-15.74247,5.83706,0.01437,-2.5995,-1.87825,0.15802,-9.15603,2.42832,-1.90071,-0.54092,0.09682,-6.70077,-19.60851,-3.97617,1.00018,-3.32435,-1.455016,-8.983164,5.228577,0.061546,0.614896,0.014691,52.801109,432.967056,427.982881,9.559033,1.00018,-2.10271,19.46905,2.98347,2.54242,0.5116,DownStairs
1.59184,6.57986,3.98096,-1.50655,6.54156,2.96941,-5.40611,11.66575,-3.56197,-4.28562,8.37133,-0.77931,-3.91272,8.70771,-0.29509,-2.22002,9.67437,-1.05764,-3.66732,12.07336,1.28868,-3.86125,6.40509,1.44789,-1.07634,-1.13193,-0.85277,-4.61961,10.47284,1.68193,-2.94846,8.31446,-3.083582,8.880633,0.393428,0.347522,-0.760465,-0.295202,35.941999,38.6185,47.233806,3.489904,1.59184,12.07336,3.98096,1.49479,0.65149,0.51221,DownStairs
-0.07123,11.0654,-0.72604,3.30639,14.20839,-1.80523,-1.42275,7.25623,8.24144,-0.61471,-0.36871,-1.46525,2.70066,10.59913,8.47488,2.09193,14.26944,4.10007,-3.03286,3.70084,1.95786,-1.85431,-2.16556,-2.79164,-2.78707,1.99631,-0.27275,0.57162,11.62086,5.85083,3.75471,19.44271,0.542945,8.962873,2.458187,-0.380752,-0.044684,-0.304515,49.122519,421.187021,155.455044,7.910528,3.75471,19.44271,8.47488,4.58974,3.12824,0.51679,DownStairs
-2.85868,-8.79749,2.75932,-3.74812,-7.04853,4.50589,-3.32794,-12.26789,4.85664,-2.77488,-7.46871,6.99945,-1.4054,-4.98832,2.04585,-3.6751,-8.40125,4.52265,-1.91416,-7.92361,4.38019,-4.4185,-12.74074,-0.7829,-0.50174,-0.01278,-0.51985,-2.73897,-8.43956,3.21062,-2.77129,-8.339,-2.963304,-8.64151,3.580769,0.001066,-0.143385,-0.039202,7.034557,47.942892,37.979988,3.048892,-1.4054,-4.98832,6.99945,0.98217,1.42958,0.51878,DownStairs
1.5375,2.33375,9.10216,-0.91279,-8.68317,4.49092,-0.83977,-8.69574,4.39815,-0.97205,-8.45093,4.63697,-1.28808,-8.47607,4.94582,-1.08936,-8.77355,5.62159,-0.7039,-6.96354,5.25827,-0.85174,-7.598,3.09091,0.07147,-0.38179,0.25748,-2.81079,-4.84227,3.29562,-4.15035,-12.6342,-1.208133,-7.278372,4.766736,-0.014294,-0.148349,0.156716,19.44407,136.240977,28.764467,4.294759,1.5375,2.33375,9.10216,0.6072,0.09591,0.51893,DownStairs
-1.66997,-6.54695,3.06699,-0.34357,-8.35039,3.65775,-4.17609,-15.39233,3.32794,0.16161,-4.89375,0.34596,-0.72485,-7.7662,5.50008,-3.93248,-14.34247,1.26534,-2.07698,-7.4747,2.8102,-0.92896,-7.62074,3.5542,-0.18277,0.17715,-0.03339,-3.52905,-13.98514,4.08751,-0.98103,-8.03854,-1.820137,-9.441121,2.891184,0.217109,-0.03349,-0.083652,21.826931,122.285915,21.159531,4.065371,0.16161,-4.89375,5.50008,1.30093,0.25441,0.52417,DownStairs
-0.19453,-5.74788,1.87108,-1.75316,-11.78606,4.48015,-3.66792,-12.24396,0.48303,-1.17676,-6.51463,3.76668,-1.06842,-8.90764,3.26271,-3.39378,-14.53999,3.44527,-0.62967,-6.01543,0.30107,-0.38667,-7.60339,3.82175,-1.14876,0.04019,0.5246,-2.97061,-12.81438,1.31561,-3.05141,-10.31422,-1.829293,-9.648758,2.350571,-0.213025,-0.100116,0.128464,15.827573,88.664752,22.259558,3.560223,-0.19453,-5.74788,4.48015,0.58911,0.4561,0.5246,DownStairs
1.38205,3.23157,8.93875,0.2053,8.3833,4.7052,0.57221,8.33182,4.72615,0.16161,8.24563,4.69862,0.39684,7.67342,5.80714,1.49937,8.12772,7.5986,0.14485,7.65366,5.36541,0.19154,7.26042,3.61704,0.26695,0.54734,-0.02566,2.64619,8.51199,4.67707,2.38702,17.343,0.958698,8.476253,4.956416,0.1529,-0.055557,0.060293,8.278181,109.130793,56.324965,4.16814,2.64619,17.343,8.93875,1.85856,0.54734,0.52657,DownStairs
1.25558,4.95558,4.18932,-0.3298,-13.09808,0.88585,-1.66517,-10.52312,0.06584,-3.97437,-9.74201,3.07176,-10.2819,-4.99131,3.17292,-8.14687,-12.57375,14.09167,-0.47465,-6.72412,3.45184,0.17717,-4.64056,2.88741,-0.69639,0.8717,-0.25992,-6.76003,-19.27632,-12.82155,-1.97282,-9.85513,-3.317286,-9.737998,1.949538,-0.302744,0.452285,-0.197249,130.634298,182.846447,379.171578,8.322574,0.25558,-4.64056,14.09167,2.90986,2.24982,0.52687,DownStairs
-2.32477,4.22217,-0.45729,-2.42353,8.34978,15.54615,0.17538,5.17567,2.5594,2.49536,16.66903,3.2639,-0.31843,1.67953,-1.25576,7.78355,9.82341,10.61589,-1.1983,3.08972,3.81995,3.12862,12.15357,0.69432,1.77304,-0.19181,-1.51098,1.61908,6.94378,1.17256,1.05764,9.73063,0.99946,7.783729,3.805644,0.483012,-0.772408,-0.496329,83.195687,185.802375,249.388003,7.199903,7.78355,16.66903,15.54615,3.71162,0.64294,0.52748,DownStairs
4.70221,6.9354,0.78769,3.72239,8.81665,1.92733,4.77583,11.49995,0.67756,2.02669,11.96323,3.14538,0.93853,2.53007,0.99778,6.87615,12.23736,6.61937,2.41455,19.60851,3.553,-3.23576,-5.51863,7.28256,-0.89064,-1.3381,-0.08491,0.36332,4.74172,7.87573,8.54251,13.04062,3.112642,8.585488,3.45196,-1.122404,-0.743607,-0.083871,103.566539,427.739624,70.758588,7.759283,8.54251,19.60851,7.87573,0.22174,0.55741,0.52931,DownStairs
-5.13676,-8.54491,2.28646,-8.17141,-11.6442,5.25767,1.50835,-6.57687,3.66313,-1.42335,-5.60483,2.44209,1.25576,-9.37569,4.85305,-5.11521,-9.93474,5.6168,-3.30998,-9.65342,2.02549,0.03112,-6.30513,3.65475,-0.62957,0.25886,0.14594,-3.27766,-8.7137,3.24773,-1.77171,-10.35492,-2.541085,-8.670841,3.998198,0.059869,0.057418,-0.022796,85.469414,34.136122,23.597129,3.784213,1.50835,-5.60483,6.93481,1.41574,1.20908,0.52944,DownStairs
-0.06045,1.12408,2.57197,-1.2815,3.78164,3.58951,3.81815,16.70195,-2.49236,-0.59735,10.36749,2.61267,1.70228,6.76901,3.69605,-0.77692,6.43861,5.48751,-0.36033,15.71374,16.23388,-2.21883,0.93613,1.72981,-2.79226,-1.15179,0.53237,-0.38367,7.94935,6.34882,-1.53648,14.73571,-0.16951,8.451771,5.241984,0.024862,-0.452317,0.12648,27.356036,303.086483,268.18538,7.737105,3.81815,16.70195,16.23388,2.51738,1.20982,0.53237,DownStairs
2.03747,2.04285,3.63919,2.96163,3.31896,5.99329,-2.24935,10.77032,2.97061,0.72844,7.19996,2.89399,-1.56701,1.47184,-0.52014,-2.37146,9.55945,14.14734,0.77692,2.95744,1.02053,2.41336,14.95658,0.76255,3.57539,-2.22508,-0.62278,3.14359,7.06469,4.20003,4.76506,15.59583,1.063865,7.493792,3.7003,0.029689,-0.548739,-0.82971,54.289858,240.593655,152.715058,6.690281,4.76506,15.59583,14.14734,3.57539,0.74648,0.53573,DownStairs
1.26073,-13.34528,3.76549,-3.85826,-10.44531,1.30365,0.03053,-6.12556,3.65355,-3.53325,-11.28148,4.09529,-2.11647,-12.39659,1.47961,0.8302,-4.94044,-0.47226,-1.59933,-10.96605,5.4097,-4.50769,-12.89278,-0.47945,-0.01019,0.19283,-0.02763,-1.67595,-7.19997,2.26672,-2.05482,-8.09659,-1.722431,-9.769005,2.367388,-0.350163,-0.176592,0.200203,34.369609,79.616446,34.028884,3.847271,1.26073,-4.94044,5.4097,0.95067,0.34859,0.53908,DownStairs
4.47237,9.23144,1.26713,3.055,12.15716,0.92536,3.25133,7.12574,2.01711,1.80942,5.6138,5.30914,4.05757,8.47488,4.57293,7.44597,10.46925,-0.11732,7.09282,8.80587,3.16214,-1.2785,-0.06883,-1.17675,0.91447,-1.14201,-0.821,5.83826,11.19469,15.11579,4.89135,19.27512,4.063559,9.227912,3.622306,-0.29578,-0.697789,-0.460408,59.914734,219.591552,190.800097,6.857889,7.44597,19.27512,15.11579,2.58121,1.3885,0.54062,DownStairs
