@relation 'activity_recognition_PAMS01-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R64-65-weka.filters.unsupervised.attribute.Remove-R61-62-weka.filters.unsupervised.attribute.Remove-R4-6,10-12,16-18,28-30,34-36,40-42,58-61,74-83,92-121-weka.filters.unsupervised.attribute.Remove-R34-36-weka.filters.unsupervised.attribute.Remove-R13-15-weka.filters.unsupervised.attribute.Remove-R25-27-weka.filters.unsupervised.attribute.Remove-R41-42,44'

@attribute accX0 numeric
@attribute accy0 numeric
@attribute accz0 numeric
@attribute accX1 numeric
@attribute accy1 numeric
@attribute accz1 numeric
@attribute accX2 numeric
@attribute accy2 numeric
@attribute accz2 numeric
@attribute accX3 numeric
@attribute accy3 numeric
@attribute accz3 numeric
@attribute accX4 numeric
@attribute accy4 numeric
@attribute accz4 numeric
@attribute accX5 numeric
@attribute accy5 numeric
@attribute accz5 numeric
@attribute accX6 numeric
@attribute accy6 numeric
@attribute accz6 numeric
@attribute accX7 numeric
@attribute accy7 numeric
@attribute accz7 numeric
@attribute accX8 numeric
@attribute accy8 numeric
@attribute accz8 numeric
@attribute accX9 numeric
@attribute accy9 numeric
@attribute accz9 numeric
@attribute CentroidAccX numeric
@attribute CentroidAccY numeric
@attribute CentroidAccZ numeric
@attribute CentroidGyroX numeric
@attribute CentroidGyroY numeric
@attribute CentroidGyroZ numeric
@attribute stdx numeric
@attribute stdy numeric
@attribute stdz numeric
@attribute Realstddev numeric
@attribute MeanMagnitude numeric
@attribute maxaccx numeric
@attribute maxaccy numeric
@attribute maxaccz numeric
@attribute maxgyrox numeric
@attribute maxgyroy numeric
@attribute maxgyroz numeric
@attribute class {Sitting,Standing,Running,Walking,DownStairs,UpStairs}

@data
-0.16041,1.92913,9.31344,-0.1239,1.83875,9.30447,-0.18316,1.96564,9.26317,-0.0814,1.88364,9.32003,0.03891,1.91835,9.35474,-0.09756,1.8585,9.30387,0.10894,1.91656,9.35415,-0.0395,1.96444,9.30207,-0.00838,1.84533,9.34397,0.08679,1.9411,9.32003,-0.045967,1.906144,9.317994,-0.020921,-0.014111,0.011637,0.092189,0.019963,0.007003,0.109158,9.511668,0.10894,1.96564,9.35474,-0.01741,0.05651,0.01924,Sitting
0.02454,1.92075,9.34756,0.09218,1.97222,9.33559,-0.06704,1.86808,9.30985,0.14066,1.90578,9.32901,0.02813,1.93631,9.34218,0.14724,1.90219,9.36552,-0.01197,1.92015,9.30267,0.04489,1.93511,9.3326,-0.03771,1.96744,9.30207,-0.00359,1.93631,9.34696,0.035733,1.926434,9.331401,-0.021166,-0.026663,0.000704,0.046675,0.00854,0.003958,0.076924,9.528535,0.14724,1.97222,9.36552,-0.01252,0.00825,0.01894,Sitting
0.0832,1.86628,9.33858,-0.16221,1.86628,9.30447,0.07482,1.91057,9.35654,-0.2472,2.03328,9.25359,0.02394,2.37206,9.36253,0.03591,2.09134,9.2925,-0.2897,2.06919,9.23444,0.1245,1.86927,9.34696,-0.03591,1.88903,9.28232,-0.06225,1.8184,9.27035,-0.04549,1.97857,9.304228,-0.016005,-0.019119,0.002658,0.1857,0.254217,0.018342,0.21407,9.514621,0.1245,2.37206,9.36253,-0.00702,0.05498,0.02291,Sitting
0.01796,1.8148,9.38108,0.00479,1.88484,9.38527,-0.13408,2.11109,9.29788,0.09278,1.98838,9.38348,0.27533,1.91776,9.39305,-0.19213,2.07458,9.32661,-0.07242,1.88543,9.28711,0.02155,1.7771,9.29309,-0.11971,2.03627,9.31404,0.04489,1.84473,9.36073,-0.006104,1.933498,9.342234,-0.02028,-0.008218,0.005192,0.161334,0.116372,0.016447,0.171509,9.541672,0.27533,2.11109,9.39305,-0.00183,0.11148,0.0281,Sitting
0.00599,1.94888,9.27933,0.05447,1.84892,9.3721,-0.00599,1.95666,9.34936,-0.03591,1.77291,9.30746,0.21009,1.9393,9.30327,-0.17298,1.78847,9.32961,-0.16281,1.95307,9.30985,-0.18914,1.5269,9.33679,0.28192,2.14999,9.34158,-0.27234,1.79924,9.2907,-0.02867,1.868434,9.322005,-0.015364,-0.011026,0.005009,0.286097,0.243048,0.007429,0.231641,9.510188,0.28192,2.14999,9.3721,0.01588,0.06017,0.09468,Sitting
0.09876,1.91357,9.40263,0.0832,1.86389,9.30626,-0.15981,2.03028,9.26556,-0.1245,2.12545,9.26736,0.06644,1.6933,9.35654,-0.09098,2.08954,9.26317,-0.03472,1.98419,9.2907,-0.00539,2.04225,9.34996,-0.02274,1.80044,9.34397,-0.02454,1.80104,9.33559,-0.021428,1.934395,9.318174,-0.018417,-0.015487,-0.010295,0.068169,0.183137,0.019856,0.16467,9.518228,0.09876,2.12545,9.40263,0.00977,0.11148,0.03115,Sitting
-0.10475,1.88484,9.27514,-0.02933,1.7328,9.36133,0.01137,1.99796,9.28112,-0.19273,1.75315,9.35415,0.09158,1.98958,9.39784,0.2071,1.64362,9.38766,-0.07602,1.99557,9.32362,0.01077,1.82558,9.32422,-0.05327,1.84653,9.30985,-0.08499,1.9417,9.27693,-0.022027,1.861133,9.329186,-0.017714,-0.00556,0.016799,0.111488,0.137265,0.018181,0.163381,9.514373,0.2071,1.99796,9.39784,0.00672,0.07575,0.08033,Sitting
0.10116,1.95307,9.39664,0.02634,1.94469,9.28771,-0.3723,1.97402,9.26915,-0.05088,2.08834,9.25898,-0.23044,1.8166,9.29609,-0.07602,1.82438,9.3326,0.06943,2.07996,9.32601,0.00838,1.61848,9.38587,0.08859,1.87945,9.34038,0.12749,1.90219,9.3715,-0.030825,1.908118,9.326493,-0.024618,0.023059,-0.004214,0.230496,0.169846,0.020977,0.20526,9.521871,0.12749,2.08834,9.39664,-0.00489,0.10476,0.0281,Sitting
0.05986,2.05422,9.30507,-0.07961,1.81899,9.34996,-0.06105,2.16077,9.3314,0.17238,1.96564,9.36492,-0.30526,1.72083,9.27095,-0.05926,2.14939,9.2889,0.09577,1.74118,9.40682,0.01257,1.96265,9.31464,0.11552,2.10211,9.34936,-0.16101,2.03687,9.30507,-0.021009,1.971265,9.328709,-0.020373,-0.015424,0.001252,0.184244,0.234897,0.014534,0.208249,9.536918,0.17238,2.16077,9.40682,-0.00092,0.08308,0.01802,Sitting
0.10175,2.03028,9.35415,0.0006,1.86987,9.33499,-0.0407,1.87526,9.31344,-0.05507,1.87227,9.34636,-0.34776,1.79805,9.29369,-0.04489,1.91237,9.29848,-0.09098,1.91895,9.29848,-0.17238,1.8166,9.31225,0.00718,1.9812,9.32063,-0.26037,1.8573,9.28292,-0.090262,1.893215,9.315539,-0.02086,-0.005805,0.001802,0.162359,0.04508,0.004984,0.145747,9.507473,0.10175,2.03028,9.35415,0.00183,0.04398,0.02993,Sitting
-0.09936,2.04585,9.34816,-0.02454,1.80283,9.35893,-0.13946,1.84952,9.31644,-0.07661,1.95247,9.31763,0.14425,1.83635,9.34337,-0.16879,1.87765,9.30925,-0.02215,1.86628,9.35834,-0.06345,1.94469,9.30686,-0.07841,1.9405,9.29489,-0.09158,1.96384,9.32542,-0.06201,1.907998,9.327929,-0.024557,0.004429,0.003696,0.06569,0.048777,0.004662,0.109146,9.521869,0.14425,2.04585,9.35893,-0.0055,0.073,0.03818,Sitting
-0.01018,1.92494,9.32901,0.07781,1.99796,9.32063,-0.25199,1.76991,9.34218,0.09577,2.07338,9.35834,-0.09218,1.82259,9.36193,-0.07242,2.04405,9.3302,0.03232,1.99257,9.32961,-0.21488,1.97103,9.32063,0.04729,1.83695,9.332,-0.07422,1.9836,9.30806,-0.046268,1.941698,9.333259,-0.019211,-0.008582,-0.006292,0.126126,0.091136,0.002527,0.148253,9.534337,0.09577,2.07338,9.36193,-0.00092,0.07453,0.03543,Sitting
-0.19393,1.8184,9.30087,-0.1227,1.83276,9.35834,-0.09038,1.88244,9.35594,-0.01915,2.07278,9.32063,-0.02993,1.95187,9.30985,-0.05626,2.11947,9.29908,0.0808,1.9405,9.35594,-0.27414,1.77171,9.2913,0.20231,1.8573,9.41759,-0.13108,1.6089,9.3721,-0.063446,1.885613,9.338164,-0.02022,-0.027398,0.010963,0.164799,0.19479,0.014723,0.193471,9.52874,0.20231,2.11947,9.41759,-0.00336,0.02657,0.03726,Sitting
-0.1652,1.86389,9.30147,0.11492,1.90219,9.35355,0.1257,1.82318,9.34636,-0.00898,1.98419,9.33679,-0.04848,1.91476,9.35594,-0.19273,1.84294,9.30566,-0.05806,1.96744,9.3745,0.08619,1.92135,9.35774,-0.082,1.83097,9.31165,-0.09158,1.8591,9.35055,-0.032022,1.891001,9.339421,-0.019364,-0.010475,0.013562,0.11153,0.028404,0.005569,0.120625,9.529709,0.1257,1.98419,9.3745,0.00458,0.0788,0.05559,Sitting
-0.01077,1.92614,9.30746,0.00778,1.99856,9.30925,-0.18555,1.79685,9.33439,0.09158,1.89262,9.36911,0.04968,2.05243,9.31344,-0.21787,1.87945,9.30925,-0.19273,1.89621,9.26795,-0.25199,1.92614,9.29369,0.00958,1.89621,9.35115,-0.0401,1.90339,9.31045,-0.074039,1.9168,9.316614,-0.025931,0.013439,0.000915,0.140454,0.04265,0.007399,0.138023,9.513005,0.09158,2.05243,9.36911,-0.01313,0.07636,0.00916,Sitting
-0.09697,1.92075,9.28412,-0.06345,1.95008,9.30147,-0.01437,1.94529,9.332,-0.1227,1.91237,9.30925,-0.08978,1.93451,9.35474,-0.0808,1.93212,9.34277,-0.18735,1.93631,9.29728,0.00778,1.97282,9.34337,-0.10534,1.89202,9.34996,-0.07482,1.97581,9.32961,-0.08278,1.937208,9.324457,-0.025993,-0.008092,-0.002625,0.02661,0.005953,0.005469,0.06167,9.524094,0.00778,1.97581,9.35474,-0.01802,0.03238,0.00611,Sitting
-0.06704,1.85311,9.30028,-0.11971,1.89381,9.32242,-0.17238,1.90698,9.29968,-0.13767,1.90159,9.36073,-0.082,1.92374,9.36312,-0.13886,1.89142,9.32542,-0.09697,1.93631,9.34337,-0.00898,1.92135,9.36612,-0.19812,1.95008,9.27454,0.14664,2.02968,9.36492,-0.087509,1.920807,9.33206,-0.024343,-0.008858,0.001131,0.087159,0.019695,0.009658,0.107941,9.52864,0.14664,2.02968,9.36612,-0.02107,0.01802,0.011,Sitting
-0.11133,1.95666,9.30985,-0.18016,1.79146,9.38288,0.04489,1.93152,9.34218,-0.09936,1.95846,9.31225,-0.10834,1.91117,9.36013,-0.13168,1.93511,9.34457,-0.08499,1.95008,9.31644,-0.14126,1.94589,9.29309,-0.14126,1.8986,9.32601,-0.15024,1.91297,9.35295,-0.110373,1.919192,9.334035,-0.018449,-0.027886,0.007025,0.033699,0.021861,0.006712,0.078912,9.530244,0.04489,1.95846,9.38288,0.00733,0.01436,0.03482,Sitting
-0.10654,1.91357,9.33619,-0.12689,1.9417,9.3308,-0.12689,1.91057,9.30746,-0.14425,1.90997,9.34816,-0.25678,1.91776,9.2925,-0.01975,1.94768,9.3314,-0.082,1.91596,9.35115,-0.04369,1.87107,9.32123,-0.06764,1.89681,9.34397,-0.09816,1.86808,9.34636,-0.107259,1.909317,9.330922,-0.02254,-0.009132,-0.004246,0.038485,0.005976,0.003264,0.069083,9.525103,-0.01975,1.94768,9.35115,-0.00916,0.0507,0.02169,Sitting
-0.23104,1.87885,9.33918,-0.0832,1.87526,9.32781,-0.11013,1.89082,9.36013,-0.25977,1.87646,9.32242,-0.12869,1.88484,9.35834,-0.08021,1.91656,9.33679,-0.11552,1.92673,9.32961,-0.11193,1.90938,9.32182,-0.10235,1.88244,9.35235,-0.1646,1.93272,9.31404,-0.138744,1.897406,9.336249,-0.025261,-0.010873,-0.001711,0.033848,0.004316,0.002334,0.063639,9.528317,-0.08021,1.93272,9.36013,-0.01772,0.03482,0.01313,Sitting
-0.11253,1.87346,9.31404,-0.17538,1.91776,9.3326,-0.10175,1.92374,9.33739,-0.13467,1.91955,9.32901,-0.14485,1.90758,9.31704,-0.17837,1.90758,9.30806,-0.12629,1.88783,9.32242,-0.14485,1.9423,9.32901,-0.19034,1.87227,9.34218,-0.05148,1.87885,9.36552,-0.136051,1.903092,9.329727,-0.021777,-0.017929,0.002505,0.015419,0.005139,0.002434,0.04795,9.522928,-0.05148,1.9423,9.36552,-0.01405,0.00611,0.00916,Sitting
0.03651,1.93811,9.38108,0.00239,1.92673,9.35654,-0.09936,1.91117,9.33499,-0.167,1.95247,9.30028,-0.14904,1.88124,9.29968,-0.1245,1.9423,9.3302,-0.18375,1.91237,9.32003,-0.15323,1.91357,9.30985,-0.12629,1.91237,9.34158,-0.13228,1.89381,9.32841,-0.109655,1.918414,9.330264,-0.022754,-0.023641,-0.005132,0.047262,0.004324,0.005782,0.075742,9.526347,0.03651,1.95247,9.38108,-0.01344,0.07727,0.0168,Sitting
-0.17777,1.92554,9.32781,-0.07602,1.95726,9.35474,-0.12091,1.89621,9.36971,-0.22565,1.84533,9.2907,-0.05926,2.00514,9.32362,-0.14006,1.92434,9.30387,-0.17238,1.90878,9.32901,-0.13527,1.9004,9.30925,-0.22027,1.90878,9.31225,-0.13168,1.92195,9.3302,-0.145927,1.919373,9.325116,-0.021046,-0.015943,0.003359,0.026971,0.015464,0.00497,0.068851,9.521932,-0.05926,2.00514,9.36971,-0.00031,0.06231,0.03054,Sitting
-0.19273,1.91716,9.32781,-0.17119,1.93571,9.29489,-0.15143,1.94349,9.34876,-0.1634,1.94409,9.31225,-0.12929,1.91237,9.31225,-0.17238,1.90878,9.33679,-0.15502,1.93152,9.32601,-0.18675,1.93152,9.35055,-0.19154,1.91955,9.31404,-0.12869,1.90519,9.36013,-0.164242,1.924938,9.328348,-0.023153,-0.016494,-0.001008,0.004913,0.001812,0.003839,0.032503,9.52634,-0.12869,1.94409,9.36013,-0.02169,0.00153,0.00305,Sitting
-0.17717,1.9387,9.31404,-0.1233,1.90519,9.33499,-0.09278,1.95307,9.32482,-0.11612,1.91776,9.31943,-0.21488,1.92554,9.34696,0.04788,1.84952,9.34517,-0.25139,1.86448,9.29788,-0.0814,1.91476,9.32302,-0.31304,1.93571,9.29549,-0.04609,1.86987,9.32242,-0.136829,1.90746,9.322422,-0.019396,-0.025107,0.002168,0.099869,0.010963,0.002691,0.106547,9.517131,0.04788,1.95307,9.34696,0.00061,0.04704,0.02963,Sitting
-0.06823,1.87286,9.30686,-0.14245,1.91955,9.32482,0.0006,1.8992,9.45351,-0.2059,1.90758,9.32721,-0.17957,1.92673,9.3308,-0.13946,1.90399,9.3326,-0.17418,1.89441,9.31943,-0.1652,1.89022,9.31404,-0.19513,1.87107,9.332,-0.13527,1.95965,9.332,-0.140479,1.904526,9.337327,-0.025839,-0.003969,-0.002413,0.035697,0.006224,0.01567,0.075889,9.530838,0.0006,1.95965,9.45351,-0.01466,0.02169,0.00794,Sitting
-0.14305,1.91955,9.30746,-0.17238,1.89262,9.31644,-0.05387,1.91476,9.34756,-0.25259,1.901,9.31464,0.02334,1.86389,9.34038,-0.09936,1.95187,9.332,-0.19273,1.90638,9.31285,-0.10894,1.84952,9.34277,-0.13228,1.80583,9.33739,-0.21129,1.96803,9.29908,-0.134315,1.897345,9.325057,-0.019823,-0.012278,0.004521,0.058048,0.020664,0.002571,0.090158,9.51749,0.02334,1.96803,9.34756,-0.00672,0.04032,0.03665,Sitting
0.02933,1.83575,9.31644,-0.03531,2.03926,9.31763,-0.14605,1.89441,9.33799,-0.22924,1.89441,9.32781,-0.10295,1.86628,9.32003,0.0407,1.96205,9.34457,0.01616,1.96384,9.34816,-0.17538,1.6927,9.34457,0.03771,1.97641,9.3338,-0.18256,1.80643,9.32302,-0.074759,1.893154,9.331402,-0.021502,-0.019487,0.006841,0.098124,0.089745,0.001303,0.13754,9.522771,0.0407,2.03926,9.34816,-0.00244,0.02902,0.05131,Sitting
-0.21787,1.92793,9.28232,0.15622,1.94289,9.37869,-0.05447,1.96923,9.31763,-0.27533,1.98,9.33679,0.0401,2.04884,9.30566,-0.25199,1.67235,9.33439,-0.20351,1.96863,9.27214,-0.08799,1.8561,9.35115,0.03891,1.90698,9.30507,-0.13827,1.89082,9.31704,-0.09942,1.916377,9.320088,-0.015792,-0.010538,-0.002444,0.1867,0.091879,0.009057,0.169598,9.517052,0.15622,2.04884,9.37869,0.00458,0.06811,0.03482,Sitting
0.02274,1.94469,9.414,-0.22505,1.99617,9.29968,-0.22206,1.96564,9.34158,0.10355,1.8992,9.3727,-0.11612,2.04764,9.3314,-0.16879,1.74238,9.3326,0.08021,1.97222,9.36073,-0.07422,1.97222,9.33439,-0.13886,1.86927,9.33619,-0.15921,2.22182,9.28711,-0.089781,1.963125,9.341038,-0.021288,-0.008032,-0.000062,0.129138,0.137293,0.011565,0.166732,9.546924,0.10355,2.22182,9.414,-0.0055,0.04001,0.05986,Sitting
-0.04908,2.04764,9.35953,0.0832,1.93092,9.38587,-0.14006,1.93152,9.32721,-0.10714,1.93332,9.30566,-0.05866,1.93691,9.33439,0.09517,1.89441,9.35594,-0.14485,1.93571,9.30686,0.04369,1.95786,9.33439,-0.0431,1.88424,9.33739,0.01915,1.901,9.36612,-0.030168,1.935353,9.341336,-0.020251,-0.043281,0.005253,0.068939,0.018625,0.005915,0.096684,9.540217,0.09517,2.04764,9.38587,-0.00336,0.04184,0.03085,Sitting
0.03711,1.87286,9.33439,-0.1245,2.05004,9.33739,-0.24361,1.88184,9.31943,-0.01377,1.82139,9.34696,-0.15502,1.9423,9.33679,-0.20111,1.78607,9.332,0.10834,1.88903,9.38048,-0.0826,2.00754,9.3302,-0.15024,1.93152,9.34218,-0.16759,2.12964,9.32841,-0.099299,1.931223,9.338823,-0.018662,-0.016829,0.007116,0.111505,0.100192,0.002444,0.146336,9.53803,0.10834,2.12964,9.38048,-0.00489,0.0617,0.02963,Sitting
-0.04968,1.85551,9.33858,-0.26815,1.89381,9.27753,0.0006,1.73879,9.3721,-0.17897,1.8591,9.29968,-0.12629,1.8567,9.35474,-0.09756,1.82378,9.34397,-0.08978,2.01652,9.35534,-0.13408,1.63943,9.31045,-0.13946,1.84773,9.28651,-0.15802,1.95965,9.32123,-0.124139,1.849102,9.326013,-0.021228,-0.019731,0.004918,0.048223,0.099221,0.009159,0.125141,9.50913,0.0006,2.01652,9.3721,0.00183,0.11484,0.0391,Sitting
-0.11013,1.92494,9.27753,-0.10894,1.92913,9.30447,-0.19333,1.9004,9.32123,0.15981,1.86029,9.34158,-0.08799,1.83575,9.30087,0.03831,1.88783,9.34038,-0.0419,2.02071,9.34756,-0.43215,1.78308,9.33918,0.14724,1.94948,9.37988,-0.05447,1.83575,9.31823,-0.068355,1.892736,9.327091,-0.017257,-0.01066,0.004459,0.262554,0.041614,0.007507,0.176543,9.519029,0.15981,2.02071,9.37988,-0.00214,0.06933,0.03818,Sitting
-0.10056,1.95008,9.32422,0.01915,1.91835,9.36193,-0.23762,1.93451,9.34038,-0.15682,1.91117,9.32302,0.22206,1.87167,9.40562,-0.27354,2.03926,9.28831,0.03472,1.79326,9.33679,-0.13647,1.8573,9.31464,-0.15024,1.82737,9.25598,-0.21189,1.84054,9.26436,-0.099121,1.894351,9.321525,-0.018814,-0.022205,0.014568,0.204719,0.046065,0.018017,0.163951,9.513891,0.22206,2.03926,9.40562,-0.00641,0.06964,0.04673,Sitting
0.11612,2.01293,9.32123,0.21608,1.95606,9.34098,-0.45729,1.8998,9.28711,-0.26097,1.84174,9.29669,0.17837,1.89082,9.34158,-0.15742,1.86089,9.31165,-0.09098,2.01113,9.35115,0.11372,1.83575,9.36133,0.09936,2.01711,9.35055,0.02514,2.06799,9.32901,-0.021787,1.939422,9.329128,-0.016616,-0.020036,0.00944,0.420958,0.063776,0.005462,0.221404,9.531139,0.21608,2.06799,9.36133,0.00122,0.1069,0.05406,Sitting
0.13108,1.87286,9.37629,0.10834,2.03627,9.34218,-0.19453,1.99317,9.29309,-0.00958,1.91536,9.34098,0.23523,1.91357,9.3338,0.11732,1.92254,9.36073,-0.11971,1.87885,9.31165,0.17538,1.9411,9.33439,-0.21189,1.74537,9.26915,0.18316,1.87885,9.31404,0.04148,1.909794,9.32763,-0.013623,-0.04557,0.009346,0.242278,0.05445,0.00899,0.174848,9.522758,0.23523,2.03627,9.37629,0.00153,0.01436,0.04398,Sitting
-0.0425,1.9405,9.32063,-0.09637,1.76333,9.37031,-0.11013,1.92494,9.31045,-0.14664,1.9836,9.31285,-0.19752,2.10331,9.29848,-0.167,2.05123,9.31823,-0.082,1.93631,9.35474,0.01257,1.91117,9.35834,-0.21548,1.87586,9.26496,-0.02993,2.11827,9.30806,-0.1075,1.960852,9.321705,-0.025748,-0.001435,-0.00284,0.050275,0.104773,0.00896,0.128066,9.527136,0.01257,2.11827,9.37031,-0.01313,0.0507,0.01038,Sitting
-0.23044,1.93033,9.32003,-0.11791,1.78129,9.2889,0.04549,1.9004,9.36731,0.09218,1.8178,9.34218,-0.18974,1.97163,9.30746,0.10295,1.90698,9.37091,-0.07901,1.8974,9.28172,-0.08918,1.84234,9.30985,-0.07362,1.90578,9.29489,-0.29149,1.87107,9.2895,-0.083077,1.882502,9.317275,-0.025747,-0.008094,-0.002048,0.159736,0.028089,0.009501,0.140473,9.506891,0.10295,1.97163,9.37091,-0.00977,0.02596,0.02199,Sitting
0.11073,1.8597,9.3745,-0.15263,1.94708,9.27514,-0.15981,1.96205,9.30626,-0.09158,1.83456,9.30507,-0.10654,1.93811,9.26676,-0.06704,1.71964,9.35235,-0.331,2.05722,9.28292,0.29688,1.83635,9.39006,-0.10894,2.13084,9.33858,0.0431,1.88065,9.3308,-0.056683,1.91662,9.322244,-0.023119,0.004613,0.005956,0.264623,0.125624,0.01597,0.201548,9.519461,0.29688,2.13084,9.39006,-0.01252,0.08491,0.03604,Sitting
-0.12809,1.9836,9.32123,-0.02514,1.88244,9.36612,-0.18076,2.28407,9.25778,0.04908,2.04944,9.38348,-0.10894,1.87406,9.32781,0.10475,1.898,9.32841,0.01796,1.97402,9.31943,-0.07362,2.0644,9.3308,-0.15143,1.92973,9.32123,-0.08021,1.82558,9.3338,-0.05764,1.976534,9.329009,-0.020068,-0.018877,-0.006871,0.076846,0.15817,0.009659,0.156421,9.537514,0.10475,2.28407,9.38348,-0.01191,0.05925,0.02841,Sitting
0.14664,1.9812,9.30866,-0.14545,1.9812,9.32003,-0.01736,1.82977,9.28711,-0.11612,1.983,9.28352,-0.0413,1.82079,9.31584,-0.10953,1.90399,9.27454,-0.1239,1.99257,9.31464,0.01197,1.90638,9.32063,-0.04489,1.94768,9.35654,-0.09098,1.90698,9.31584,-0.053092,1.925356,9.309735,-0.01689,-0.025381,-0.000765,0.067746,0.035801,0.004953,0.104163,9.507424,0.14664,1.99257,9.35654,0.00305,0.05131,0.01466,Sitting
-0.27354,1.94948,9.34337,1.06183,1.9399,9.50917,-0.18435,2.06979,9.34337,-0.27533,1.79745,9.30387,-0.19932,1.94289,9.28352,0.02574,1.88903,9.32302,0.03412,1.95127,9.39006,-0.16041,2.0249,9.32542,-0.04908,1.95427,9.30746,0.14664,1.9423,9.34158,0.01263,1.946128,9.347084,-0.017011,-0.046181,0.023884,1.401702,0.047031,0.036703,0.385414,9.555008,1.06183,2.06979,9.50917,0.0391,0.13989,0.14172,Sitting
-0.0413,2.01831,9.33739,-0.07602,1.96983,9.29309,0.08739,1.95546,9.3326,-0.14485,2.04166,9.28771,0.06225,1.90339,9.3721,-0.164,2.0249,9.3332,-0.24241,1.85132,9.34457,0.06165,1.93451,9.36193,0.03352,1.91955,9.34816,-0.08799,1.91536,9.34517,-0.051176,1.953429,9.335592,-0.016982,-0.025259,0.008307,0.112114,0.033261,0.006474,0.123227,9.538689,0.08739,2.04166,9.3721,0.00153,0.05131,0.04551,Sitting
-0.11911,1.96265,9.31285,-0.25139,1.66577,9.35175,-0.05447,2.00933,9.28352,0.0808,1.84653,9.34816,-0.09936,1.93272,9.34098,0.17957,1.88424,9.36731,-0.1634,1.99377,9.2907,-0.24421,1.83635,9.30806,0.10355,1.76453,9.37629,-0.11193,1.92075,9.33739,-0.067995,1.881664,9.331701,-0.020616,-0.020461,0.009345,0.192353,0.103185,0.008964,0.1745,9.521341,0.17957,2.00933,9.37629,0.00214,0.03085,0.06414,Sitting
-0.26396,1.79266,9.28831,0.1634,2.01293,9.34996,-0.00299,1.70168,9.38348,0.28611,1.80283,9.36672,0.00539,1.91955,9.30087,-0.14425,1.91177,9.40323,0.11672,2.03627,9.46248,-0.18495,1.96325,9.33978,0.02035,2.11767,9.43794,0.06764,2.21404,9.3326,0.006346,1.947265,9.366537,-0.017958,-0.012583,0.022786,0.251496,0.2198,0.028511,0.223564,9.5692,0.28611,2.21404,9.46248,0.00183,0.13775,0.08338,Sitting
-0.18555,2.18351,9.18595,-0.31544,2.02609,9.35115,-0.2484,1.6927,9.33439,-0.17358,1.93691,9.29728,-0.10714,1.8573,9.31644,-0.07123,1.85371,9.28531,-0.18196,1.90339,9.27873,0.02035,2.08415,9.32781,-0.12091,1.86389,9.2925,0.15383,1.95906,9.35415,-0.123003,1.936071,9.302371,-0.01915,-0.021288,0.005194,0.162826,0.170282,0.021458,0.188299,9.504279,0.15383,2.18351,9.35415,-0.00641,0.14722,0.02046,Sitting
-0.10534,2.03507,9.32242,0.05866,1.97761,9.30925,-0.0018,1.89262,9.3745,0.02813,2.00754,9.30925,-0.17897,1.96205,9.27993,0.01377,2.00933,9.33439,-0.07661,1.85311,9.22785,-0.25618,2.04405,9.3739,-0.22984,1.93751,9.30626,-0.25259,1.98719,9.32482,-0.100077,1.970608,9.316257,-0.023549,0.017074,0.013561,0.135523,0.033793,0.016489,0.13631,9.523776,0.05866,2.04405,9.3745,-0.01069,0.14325,0.03207,Sitting
-0.67337,2.1069,9.38228,-0.04968,1.99257,9.37629,-0.45131,1.90698,9.28352,-0.59197,1.91057,9.39006,-0.01437,1.92913,9.36073,-0.18435,2.05422,9.20511,-0.908,1.85012,9.35534,-0.68594,1.88783,9.35474,-0.64643,2.01113,9.28352,-0.50159,2.08116,9.2925,-0.470701,1.973061,9.328409,-0.013072,-0.009866,0.000062,0.793044,0.070595,0.031981,0.299269,9.550924,-0.01437,2.1069,9.39006,0.062,0.22999,0.05528,Sitting
-0.72006,2.01053,9.27274,-0.07063,2.1871,9.31704,-0.0838,1.97641,9.28471,-0.0832,2.15538,9.27095,-0.01975,2.21763,9.24102,0.0018,2.25893,9.15842,-0.06524,2.31699,9.15184,0.02993,2.19848,9.27514,-0.07362,2.20865,9.35714,-0.18735,2.38343,9.25419,-0.127192,2.191353,9.258319,-0.009286,-0.034209,0.013715,0.421707,0.138495,0.036195,0.244212,9.517958,0.02993,2.38343,9.35714,0.00977,0.04795,0.0394,Sitting
-0.06285,2.15777,9.25778,0.18076,2.17932,9.22965,-0.17418,2.25893,9.22905,-0.01257,2.15179,9.24042,0.03891,2.14461,9.2907,0.03891,2.25953,9.27813,-0.20889,2.20985,9.25479,0.01077,2.19429,9.30267,-0.08799,2.13264,9.24102,-0.0844,2.10809,9.27993,-0.036153,2.179682,9.260414,-0.02535,-0.009774,0.003086,0.115695,0.023606,0.006142,0.1206,9.514279,0.18076,2.25953,9.30267,-0.00794,0.04459,0.04093,Sitting
-0.19513,2.09253,9.19673,-0.10056,2.11049,9.3332,-0.25857,2.00993,9.28052,-0.09816,2.12904,9.36312,-0.15862,2.11288,9.25898,-0.05926,2.0656,9.33978,-0.08739,2.16017,9.28112,-0.18435,2.12126,9.29908,-0.13707,2.09912,9.28831,-0.13707,2.07877,9.27035,-0.141618,2.097979,9.291119,-0.028649,0.00226,-0.004245,0.031996,0.014954,0.01998,0.081811,9.52634,-0.05926,2.16017,9.36312,-0.01802,0.05376,0.00275,Sitting
