@relation 'activity_recognition'

@attribute CentroidAccX numeric
@attribute CentroidAccY numeric
@attribute CentroidAccZ numeric
@attribute class {sitting,standing,walking,stairs_down,stairs_up}

@data
-0.559,9.3639,-1.1421,standing
-0.6344,9.3627,-1.1122,standing
-0.693,9.3399,-1.1636,standing
-0.7456,9.3483,-1.1923,standing
-0.7456,9.3483,-1.1923,standing
-0.8621,9.384,-1.3132,standing
-0.8148,9.3868,-1.2057,standing
-0.8193,9.3887,-1.2572,standing
-0.7908,9.3832,-1.2974,standing
-0.921,9.3859,-1.3184,standing
-0.8332,9.3816,-1.1588,standing
-0.7495,9.4019,-1.121,standing
-0.6999,9.3916,-1.0763,standing
-0.7363,9.4079,-1.1588,standing
-0.8894,9.3837,-1.2344,standing
-0.7753,9.4277,-1.0258,standing
-0.854,9.4265,-1.0131,standing
-0.9071,9.3942,-0.8856,standing
-0.9031,9.4119,-0.8155,standing
-0.9452,9.4124,-0.9167,standing
-0.8289,9.4239,-0.9066,standing
-0.7911,9.4249,-0.9437,standing
-0.8016,9.4234,-0.9882,standing
-0.8992,9.3969,-1.0323,standing
-0.81,9.4198,-0.994,standing
-0.8361,9.4084,-1.0208,standing
-0.8593,9.4031,-0.9854,standing
-0.9339,9.4136,-0.948,standing
-0.8437,9.4265,-0.8863,standing
-0.7672,9.4093,-0.9633,standing
-0.8294,9.4036,-0.9612,standing
-0.8394,9.4189,-0.9272,standing
-0.8191,9.4086,-0.9602,standing
-0.7387,9.411,-1.0064,standing
-0.8152,9.4198,-1.0224,standing
-0.9942,9.4007,-0.9736,standing
-0.9122,9.4069,-0.949,standing
-0.9808,9.4014,-0.9569,standing
-0.8961,9.4218,-0.875,standing
-0.9399,9.4246,-0.9495,standing
-1.0263,9.3962,-0.9475,standing
-0.8746,9.4232,-0.8322,standing
-1.0299,9.4093,-0.8167,standing
-0.9878,9.4072,-0.87,standing
-0.8576,9.4091,-0.8609,standing
-6.4704,3.1078,-5.893,walking
6.008,1.9235,6.8125,walking
-6.809,1.5262,-6.9435,walking
4.4574,1.5072,9.7078,walking
-5.6366,1.787,-7.9114,walking
2.7202,0.6434,11.3852,walking
-1.3761,0.9758,-9.8364,walking
1.2582,2.5696,8.3056,walking
-0.7301,3.182,-9.5206,walking
1.7583,3.388,10.1696,walking
-1.8092,2.7477,-10.9156,walking
0.3466,2.8448,8.3511,walking
-1.0603,3.2849,-7.2079,walking
0.9711,3.2994,8.4612,walking
-0.9574,3.4045,-8.5551,walking
0.5906,3.4669,9.2723,walking
-0.8102,3.6031,-9.0025,walking
0.9639,2.9285,9.5762,walking
-1.5915,3.7156,-8.6376,walking
1.8708,3.5459,9.2819,walking
-3.099,4.3066,-7.1672,walking
4.4144,4.5891,7.8701,walking
-4.561,5.0448,-7.166,walking
3.9167,4.6083,7.2265,walking
-4.8912,5.4301,-7.507,walking
2.9189,5.3094,7.8677,walking
-3.0104,6.4961,-7.0476,walking
-0.0985,6.836,1.4574,walking
1.9104,7.6865,0.5473,walking
-4.4893,8.5947,-2.9909,walking
2.9166,6.4901,3.756,walking
0.7031,3.4669,-6.7141,walking
-1.5029,-0.9839,10.4595,walking
3.9454,-1.235,-9.5065,walking
-2.027,-1.478,9.6878,walking
1.0261,-2.6085,-9.1117,walking
-1.4886,-2.6732,9.5981,walking
0.9376,-3.6613,-9.229,walking
-1.6381,-3.6328,9.1566,walking
1.2008,-4.5155,-8.894,walking
1.8594,7.9151,4.7548,walking
-1.2337,-4.3219,8.6637,walking
0.8132,9.8903,-3.5148,walking
0.7055,-5.4081,-7.7383,walking
-1.369,-5.3747,8.1756,walking
-1.1692,8.5711,-7.0247,walking
1.1649,-5.645,-7.7717,walking
-1.4025,-5.4118,8.3335,walking
-0.6521,8.425,-3.9841,walking
1.2224,-5.5373,-8.2503,walking
-1.7458,-5.0517,8.6721,walking
-1.2722,8.3724,-4.4557,walking
1.5191,-5.2286,-7.8938,walking
-1.8104,-4.8806,8.3538,walking
-0.3552,9.1337,-4.36,walking
2.2417,-4.5586,-8.0565,walking
-2.2148,-3.5825,7.2771,walking
0.5546,8.1808,-4.5755,walking
3.8712,-3.5991,-7.6138,walking
-6.2599,-3.0968,7.3895,walking
0.1861,8.7874,4.0865,walking
1.4859,10.2518,-1.8868,walking
8.1208,-3.6063,-5.1923,walking
-1.114,8.2181,4.0806,walking
-9.4375,-2.9771,5.6129,walking
8.6473,-2.161,-3.3163,walking
0.9544,9.33,-3.1054,walking
-2.2549,9.6047,2.4374,walking
-6.7289,-1.5977,3.2954,walking
1.8834,9.2989,-2.9139,walking
6.9197,-0.2037,-4.1395,walking
-7.1967,2.3912,1.916,walking
-1.3638,8.9082,2.6678,walking
12.3107,3.0362,-0.4066,walking
1.3638,9.6149,-3.1437,walking
-1.6107,9.1128,2.6418,walking
-13.3343,2.792,-2.6077,walking
1.1412,7.1968,-6.6177,walking
8.4893,5.1395,3.4889,walking
-0.8627,7.3804,6.5399,walking
-7.9037,4.2348,-0.9028,walking
0.3894,6.0428,-6.237,walking
4.1296,9.8964,1.4789,walking
-6.2527,4.7625,0.5616,walking
-0.2652,6.2368,5.8797,walking
1.7684,7.046,0.62,walking
10.3151,4.8954,1.5148,walking
-7.5412,7.1684,3.0813,walking
-1.5244,6.8817,1.3518,walking
4.2321,9.0499,1.3765,walking
-7.2421,7.4759,1.2484,walking
5.74,6.6039,-2.0792,walking
-2.6363,9.933,-3.1893,walking
8.7071,4.6849,-1.6294,walking
3.1906,9.0284,4.0102,walking
-5.0383,1.9605,0.1536,walking
-2.8643,9.6256,-3.6057,walking
1.2178,6.9382,-0.625,walking
6.3167,6.3646,2.6801,walking
-8.7257,7.927,-3.8292,walking
-2.1254,8.1772,-1.7601,walking
4.8834,6.8456,0.2035,walking
6.0349,10.3548,0.9695,walking
-7.7482,5.5569,-0.0222,walking
-4.9193,9.2786,-0.5024,walking
5.8027,9.0236,0.9863,walking
-5.8508,17.0342,2.1393,walking
-1.3486,7.5968,0.0101,walking
-5.814,9.2635,-1.488,walking
3.8179,7.7642,1.1252,walking
-1.5677,9.5495,-0.0956,walking
0.9186,9.7264,0.1393,walking
-4.2706,8.5083,-0.9116,walking
5.1107,8.8584,1.7716,walking
-1.539,9.315,0.1246,walking
1.0394,9.5194,0.3259,walking
-4.5563,8.6476,-1.4557,walking
-0.9432,9.3724,-0.0764,walking
4.8067,6.3397,3.1171,walking
1.0765,9.4584,0.4396,walking
-5.0791,7.5007,-2.6627,walking
-1.5749,9.4825,-0.1147,walking
5.0222,4.4028,2.9184,walking
1.067,9.6426,0.8009,walking
-5.8475,5.5365,-2.399,walking
6.5928,7.1441,3.0788,walking
-0.6034,9.5375,0.1365,walking
0.3718,9.5505,0.3893,walking
-6.0614,7.4431,-2.6993,walking
7.5768,6.1984,1.525,walking
-1.2566,9.2647,-0.1028,walking
0.8217,9.6211,0.491,walking
-7.5124,6.7635,-1.8649,walking
7.3158,6.1075,2.0733,walking
-1.0628,9.0829,0.1844,walking
0.9569,9.8616,0.4731,walking
-6.3478,6.9432,-1.6345,walking
0.1791,9.7768,-0.2535,walking
-16.7722,28.1772,-17.9303,walking
1.4282,8.7926,0.1659,walking
0.6291,9.4787,0.6358,walking
-1.5629,9.5112,0.0839,walking
-1.6313,9.9717,-0.364,walking
0.5573,9.5984,0.4169,walking
1.1477,8.9264,-0.629,walking
-1.2578,9.9238,1.5848,walking
-0.5962,9.437,-0.0908,walking
0.5262,9.4978,0.6131,walking
1.1439,9.4205,-1.3002,walking
-0.8795,9.6269,1.7165,walking
0.5202,9.572,0.7997,walking
0.9809,9.2915,-1.3897,walking
-0.7039,9.4538,-0.1458,walking
-1.0974,9.3588,1.0509,walking
-1.0269,9.4274,-0.4162,walking
0.6901,9.5361,0.8739,walking
1.141,9.4042,-1.1183,walking
-0.9503,9.4322,-0.2966,walking
-0.1421,9.9142,-0.4742,walking
0.5824,9.4596,0.9014,walking
0.7015,9.5703,0.5246,walking
-1.0628,9.4825,-0.4928,walking
-0.0631,8.9829,0.1411,walking
0.7714,9.4655,0.9397,walking
-0.0535,9.4865,0.1336,walking
-0.7503,10.235,0.4979,walking
-1.1202,9.7433,-0.3349,walking
0.9736,9.4811,1.0581,walking
0.4514,9.7947,0.3078,walking
-1.5079,9.7026,-0.4904,walking
1.4189,10.9318,-0.0624,walking
1.3804,9.5912,1.3465,walking
-0.8237,10.364,-0.1791,walking
-1.5174,8.9202,-0.4856,walking
-0.4917,11.2071,-0.7399,walking
-1.0543,10.0793,1.3094,walking
1.002,10.9641,0.2793,walking
-1.8716,10.4875,-0.0884,walking
-0.5635,5.9542,3.481,walking
-2.1969,10.5112,1.8848,walking
-0.0831,7.144,-2.5538,walking
5.2638,7.7477,3.7641,walking
3.9376,17.784,4.6997,walking
-4.1985,8.4019,-7.6589,walking
-2.1788,9.4159,-5.8008,walking
0.1264,8.3411,0.4021,walking
-3.8076,7.6948,-3.4454,walking
-3.9783,8.3302,-0.8693,walking
1.3626,8.2729,0.616,walking
0.035,9.3157,-2.0041,walking
4.7829,7.5562,1.0602,walking
-0.4549,13.4221,-0.3201,walking
0.504,9.8457,-1.2729,walking
-0.5555,8.6713,-1.0383,walking
-0.1326,11.82,0.4356,walking
-0.7132,9.8244,-0.6625,walking
-1.4192,8.7932,0.619,walking
0.9998,8.9776,0.0432,walking
0.138,15.1049,3.8138,walking
0.1743,11.9387,1.1747,walking
-0.4573,9.0683,2.2474,walking
-0.4342,5.2982,-0.8285,walking
-1.053,7.3897,-2.3839,walking
-1.5939,12.4374,0.3702,walking
7.4451,16.7904,4.1945,walking
-0.3426,9.5255,-0.6722,walking
0.159,9.202,-4.7411,walking
1.464,12.8827,-0.421,walking
1.3685,11.2877,0.1608,walking
-3.6688,11.7506,-3.9386,walking
1.3683,8.432,0.8208,walking
0.8993,7.0203,0.2251,walking
3.9635,5.1369,1.4123,walking
2.3885,8.5567,2.904,walking
-0.0678,10.0034,-1.443,walking
-3.1493,4.8619,0.3112,walking
-5.8387,11.1166,2.6266,walking
0.1954,10.7977,0.0813,walking
-1.0704,9.5686,-0.2911,walking
-3.8026,22.1764,1.3808,walking
1.463,14.3649,-0.0522,walking
-1.8803,16.6659,8.528,walking
1.2805,12.7341,-0.556,walking
0.0092,8.2382,-0.8158,walking
-1.089,8.5587,0.3702,walking
-2.1269,2.4563,0.6966,walking
-0.126,5.8861,-1.1293,walking
0.124,8.767,1.2683,walking
-1.7781,11.6335,3.5359,walking
-4.1859,16.7856,-7.8052,walking
2.0646,11.1383,-1.2106,walking
0.6626,11.7256,-3.2681,walking
-1.5092,12.8854,2.5641,walking
2.1111,8.8835,1.0137,walking
2.0851,5.1621,2.6769,walking
1.4066,7.0609,-3.9289,walking
1.9767,8.2934,1.4077,walking
-0.6275,8.9515,-0.83,walking
-2.7545,2.9644,-0.153,walking
-1.156,13.2558,2.6362,walking
-0.6641,14.6547,0.0047,walking
-0.8177,10.7459,0.2733,walking
-2.6708,19.1112,-3.7949,walking
1.597,9.7048,-0.703,walking
1.7325,5.2551,0.9049,walking
-0.9743,5.6276,0.9477,walking
-0.0592,12.3362,-1.8623,walking
-1.625,8.2931,1.4314,walking
0.1049,8.5636,-1.8208,walking
0.6935,2.6646,12.7083,walking
0.4744,4.1417,-0.5077,walking
-1.5126,10.3774,-6.2945,walking
-1.8391,11.4636,0.1752,walking
0.5954,14.1198,0.3184,walking
-7.2026,18.3873,-0.2276,walking
-1.5246,11.7975,-6.7872,walking
2.5696,10.5244,-1.8791,walking
-0.1751,6.0129,-2.8138,walking
0.4349,8.7722,11.5758,walking
2.2281,7.8118,1.385,walking
3.4861,4.1391,0.375,walking
-3.3958,3.0577,-0.0884,walking
-0.4366,8.3508,-0.2204,walking
-0.6246,8.8364,-1.6622,walking
-7.406,9.4943,-2.8099,walking
-1.9601,28.1082,-7.5708,walking
-1.7941,10.9366,-1.5588,walking
-0.6871,10.0969,0.0764,walking
5.7114,13.3898,-4.9622,walking
-2.4219,7.0514,-2.0577,walking
-0.123,3.469,0.5074,walking
1.1697,13.2315,-1.6469,walking
-0.5937,7.1134,1.2208,walking
-1.7151,12.986,7.8816,walking
-1.8476,8.322,-1.0431,walking
0.7627,3.833,-0.1736,walking
-2.5809,10.0542,1.4876,walking
1.881,6.5264,10.6804,walking
-1.5222,12.0356,-0.086,walking
-0.1667,13.5014,-4.4164,walking
-1.363,4.7529,-2.1339,walking
0.9185,9.1026,-5.028,walking
0.1504,4.9983,1.0482,walking
0.7192,7.802,-0.947,walking
2.0193,5.6179,-0.7604,walking
0.6122,15.577,8.0663,walking
0.5402,11.0227,1.2999,walking
-1.0034,9.0927,-0.3466,walking
1.4498,9.6474,-6.1012,walking
-1.6395,3.9503,-6.8385,walking
-1.6026,10.1489,-1.3098,walking
-0.7027,10.7016,0.114,walking
-0.0792,7.251,1.502,walking
1.3827,9.3222,-1.0072,walking
-0.2499,4.5105,0.3207,walking
-0.4275,11.0703,-1.7577,walking
-0.8653,8.719,1.8226,walking
0.5618,17.6738,11.0347,walking
1.1968,4.8839,-1.4969,walking
0.4017,13.6267,4.554,walking
-1.7845,4.161,-4.4102,walking
-0.3275,13.0825,-3.8579,walking
-1.8068,4.9754,1.624,walking
-0.3863,8.2167,-1.0727,walking
0.5409,7.9501,-0.9422,walking
-5.6401,13.1984,-3.5361,walking
2.0988,10.3883,-0.3976,walking
-0.3069,9.1109,0.1243,walking
1.3469,2.9954,5.9634,walking
0.0087,14.9133,5.6382,walking
-0.3514,10.6786,0.3509,walking
-0.967,8.1256,1.6671,walking
0.047,4.2711,0.8163,walking
1.3827,9.3222,-1.0072,walking
-0.483,10.5174,-1.7632,walking
-0.48,10.376,-0.6013,walking
3.0062,12.4329,11.3197,walking
1.3827,9.3222,-1.0072,walking
1.5031,6.0631,-1.5218,walking
1.1017,10.7972,2.964,walking
-1.344,4.6374,-8.3846,walking
-0.7338,12.6494,-4.6913,walking
-2.7999,6.0067,0.552,walking
-0.2164,8.4681,0.201,walking
0.5959,7.8764,0.5488,walking
-16.2176,18.9615,3.2643,walking
2.2593,11.2885,-0.5293,walking
-0.3911,9.4593,-0.0664,walking
1.0969,4.0697,5.5662,walking
0.6432,13.302,5.643,walking
-0.3911,9.4593,-0.0664,walking
-1.3343,9.4093,-0.0869,walking
-1.6433,4.7811,0.4643,walking
2.3657,5.0682,-1.5517,walking
-1.4108,10.8151,-0.8155,walking
2.9392,10.3571,4.6925,walking
-2.5396,13.0387,-5.1469,walking
0.5094,14.4055,1.764,walking
-0.3528,5.5089,-5.2482,walking
1.4061,7.1571,6.7036,walking
-4.2188,7.6638,-0.0019,walking
4.4835,8.9733,0.2608,walking
-3.3293,9.6373,-2.2444,walking
-13.5783,19.05,1.4314,walking
-0.3361,10.8599,1.8434,walking
0.2696,10.6746,-0.8075,walking
-0.2946,7.4987,3.2164,walking
-1.2411,10.0818,-0.4838,walking
-0.4435,9.4195,1.1451,walking
-1.0842,8.2177,0.8631,walking
0.533,6.3277,0.6535,walking
-0.8419,8.4241,-2.3772,walking
-2.1753,11.0652,3.2272,walking
-0.3337,12.6556,4.1347,walking
-2.4559,10.0608,-3.5485,walking
-0.7061,12.2376,2.5417,walking
1.5386,3.1315,-2.763,walking
4.1292,10.7332,3.7317,walking
-3.2114,6.4422,0.0436,walking
2.1539,10.0962,-1.5468,walking
0.5316,10.1374,1.3568,walking
-14.7281,11.4648,4.5229,walking
2.1443,11.0132,0.098,walking
-0.9065,9.282,0.8459,walking
1.317,8.396,4.8041,walking
-2.905,11.0347,2.9615,walking
1.4516,11.2166,-2.7876,walking
-1.4324,9.4679,1.3488,walking
0.229,6.6581,1.3215,walking
-1.9881,7.0949,-2.4681,walking
-1.5233,10.4143,5.5566,walking
0.3846,13.2134,8.1785,walking
0.6452,8.0987,-2.8809,walking
1.8195,15.1329,0.2278,walking
-6.6376,9.1289,14.2166,walking
-2.3219,14.533,1.8438,walking
0.9162,5.9242,2.6757,walking
1.2609,8.4466,-0.4957,walking
-0.2736,8.667,1.9131,walking
-4.9809,4.729,-1.6613,walking
2.7118,10.9916,2.0661,walking
-2.0252,10.8241,1.309,walking
0.8097,8.7645,0.9397,walking
1.0669,8.7387,2.5497,walking
-2.7861,8.8046,-2.5507,walking
-1.1524,7.3395,0.4228,walking
-0.281,6.5384,2.1235,walking
-0.5165,6.2933,-1.4416,walking
0.3754,11.2303,2.3239,walking
2.9248,17.6978,5.2743,walking
-4.2732,10.9474,-0.1566,walking
2.3459,12.0474,-0.6779,walking
-1.6624,4.4028,-2.4039,walking
0.7302,8.2614,1.8892,walking
-1.0376,7.3288,-0.7556,walking
-0.9945,9.9645,1.5034,walking
0.3437,9.398,0.2585,walking
-5.103,7.7284,-2.0167,walking
2.8003,10.2877,-0.6202,walking
-1.4808,9.8993,-0.8709,walking
4.838,10.8701,0.582,walking
1.8379,10.1704,0.5984,walking
-0.6026,9.9591,-3.9888,walking
-1.4718,7.8073,1.3393,walking
0.1548,6.469,2.0709,walking
-0.2401,7.6082,-1.4093,walking
-2.8788,9.9848,0.7626,walking
3.0661,9.6676,0.2728,walking
-1.5729,9.5559,-4.5307,walking
2.5278,17.5952,-2.9881,walking
0.8179,4.0125,-1.7431,walking
-0.0714,7.8056,0.6581,walking
-0.7863,8.4701,0.0543,walking
1.5745,9.2726,0.9073,walking
0.0698,8.4241,0.036,walking
-14.2555,12.2723,-3.6067,walking
1.7301,9.8807,0.2153,walking
-2.3961,9.9376,0.6928,walking
-0.0098,13.2259,1.9507,walking
1.5745,15.0211,0.28,walking
1.2889,10.1553,-0.1184,walking
-1.5448,8.8039,1.971,walking
0.1978,4.1729,0.9001,walking
0.8905,4.6518,-0.5574,walking
-1.8918,10.0913,2.6661,walking
3.1044,12.0738,12.7274,walking
-1.5179,11.3936,-6.5814,walking
3.589,13.3958,-3.785,walking
-1.332,4.4291,-2.787,walking
1.5521,7.0112,2.5269,walking
1.2021,5.1417,2.4484,walking
-1.4853,8.7961,1.2353,walking
0.5065,9.7438,0.7251,walking
-1.0675,11.7758,1.0318,walking
2.3167,10.8551,-0.2276,walking
-1.1614,10.2199,-0.1375,walking
-0.5829,10.4287,0.4133,walking
2.0031,10.1441,-0.886,walking
-2.28,13.1727,0.1449,walking
-1.3809,8.6687,1.4099,walking
-3.1349,5.2647,0.7995,walking
0.0997,4.0142,0.3231,walking
-2.7664,11.0771,1.6755,walking
-0.3001,17.1447,-6.1197,walking
0.5627,10.8804,5.3385,walking
4.6861,12.2664,-4.169,walking
-0.7095,13.5295,5.6693,walking
0.5866,10.1362,1.2479,walking
2.8137,4.4741,1.3225,walking
2.6902,8.6764,1.0174,walking
-0.5009,9.1683,0.3626,walking
0.6829,10.4717,2.0021,walking
1.9791,12.0331,-0.1605,walking
-1.7081,10.8002,0.0862,walking
0.2271,9.8161,0.3283,walking
1.4045,5.7627,2.9208,walking
-0.8048,5.1065,-1.389,walking
-0.7361,7.3144,0.0651,walking
-3.2546,6.536,-0.2779,walking
0.4371,10.5621,-5.1983,walking
-4.1333,19.1463,-5.988,walking
-2.204,12.3656,0.6059,walking
0.1092,9.7426,-1.444,walking
-1.0052,6.5487,-3.1568,walking
-0.0033,9.7802,-1.0512,walking
1.2075,7.2253,0.7383,walking
2.0492,4.4299,-0.825,walking
1.6463,10.7498,0.4667,walking
-2.2417,10.1529,-0.7596,walking
1.4355,17.0532,0.1512,walking
-1.5786,11.0156,0.5817,walking
-0.8204,12.5326,1.693,walking
0.202,7.3395,0.7267,walking
-0.4941,4.5488,0.3758,walking
-0.8922,6.8855,-1.1569,walking
-1.2182,7.9162,-1.1528,walking
-0.0344,9.5479,13.6612,walking
2.3166,5.262,-1.3818,walking
-2.1669,11.7543,-0.033,walking
-1.1261,8.0994,2.3055,walking
1.3487,6.7587,-3.0867,walking
-0.23,6.7748,-1.0595,walking
0.976,8.2263,1.1802,walking
-0.9017,8.9924,0.6581,walking
3.5052,4.5172,-1.1768,walking
0.7102,10.757,1.8602,walking
-1.025,9.5356,-0.4964,walking
2.5122,20.7322,-2.3038,walking
-1.7032,11.6692,-1.4678,walking
-0.9855,10.3121,0.1401,walking
-0.09,7.0404,0.771,walking
-0.3432,5.5831,1.1946,walking
-0.4052,5.0766,-1.1916,walking
-0.4429,8.372,0.57,walking
-0.2283,12.3611,14.7649,walking
0.4239,10.3719,-5.9772,walking
-1.1943,12.2855,0.4898,walking
-0.1134,3.5073,14.8463,walking
-0.3334,10.5155,-8.8067,walking
-0.7145,4.8618,0.7028,walking
2.7477,8.4945,-1.5659,walking
-2.3649,9.1252,-1.8795,walking
-0.486,6.2556,-2.2727,walking
2.379,9.6173,-0.2515,walking
-2.207,10.1817,-0.384,walking
-0.8772,14.2464,-0.7748,walking
-1.2674,11.8583,-1.9227,walking
0.0099,12.8209,1.7756,walking
-0.9394,6.8622,0.4288,walking
0.375,4.6781,0.4021,walking
-1.1302,6.7575,-0.634,walking
0.3706,8.5252,1.2962,walking
0.9688,19.8358,10.8935,walking
-1.5322,16.0381,-4.2328,walking
1.1411,9.1138,4.8914,walking
0.3008,2.1762,-0.9889,walking
2.0558,5.9344,-3.6645,walking
1.2226,8.2503,1.2975,walking
-4.5454,7.0237,0.101,walking
-1.2056,9.3442,-0.3684,walking
-7.223,6.3022,1.4541,walking
2.2138,9.4785,-0.6585,walking
-1.1673,9.5045,-0.9487,walking
1.0717,15.0737,0.2249,walking
2.4584,13.324,-0.6898,walking
-2.5061,12.3495,-0.6855,walking
0.6671,4.1131,0.2776,walking
-1.6106,9.0121,1.4685,walking
-0.6936,4.1721,-0.0035,walking
3.205,19.5222,12.081,walking
-1.6142,11.8273,1.3704,walking
0.1391,10.7607,-8.3616,walking
-0.0847,3.0955,-6.4094,walking
1.7573,9.4847,-2.2284,walking
0.4909,9.8299,-1.3483,walking
0.399,9.0715,1.5777,walking
2.9525,4.0111,0.9062,walking
-1.421,9.1109,-0.774,walking
2.9536,10.3045,0.1052,walking
-4.159,6.7078,-1.7881,walking
-1.7727,11.0108,-0.0298,walking
-1.6624,15.5957,7.295,walking
0.8612,13.3479,0.6107,walking
1.2004,13.2923,-2.376,walking
-0.2116,3.9311,0.3135,walking
-2.0569,8.0992,1.2675,walking
1.3356,9.0606,-3.5269,walking
2.6926,5.4083,4.1777,walking
-1.9145,11.6275,2.2222,walking
0.2576,9.4315,-2.7505,walking
1.3827,9.3222,-1.0072,walking
2.7118,10.7091,5.4802,walking
2.2299,10.2767,-2.9822,walking
1.0365,6.986,0.9847,walking
1.3827,9.3222,-1.0072,walking
2.1156,9.16,-0.1797,walking
3.9431,2.7597,1.4111,walking
-1.6985,8.4158,-0.4079,walking
6.7689,7.8865,-0.7488,walking
0.806,11.8296,-1.5803,walking
1.2895,16.0374,5.8163,walking
0.6237,14.4146,-1.4308,walking
-2.1922,11.5283,-2.1127,walking
1.3112,6.0237,3.505,walking
-0.3568,8.6017,1.2292,walking
-0.9891,5.8076,-0.8637,walking
0.9615,9.7074,-0.4808,walking
-2.5675,7.5871,3.3111,walking
-1.6908,8.4151,-0.0892,walking
0.6656,8.9637,-4.3142,walking
2.1795,10.2386,-2.3376,walking
1.0167,5.2743,5.5736,walking
-2.2567,11.1118,-0.3237,walking
-7.1812,17.5989,2.8356,walking
0.794,7.7738,2.4707,walking
-1.2302,6.4889,-0.0163,walking
-1.1315,8.1418,-1.0671,walking
-4.0921,2.5241,-0.744,walking
1.8259,10.5487,1.1036,walking
2.1617,3.1018,-0.8621,walking
-1.7823,10.2211,-0.4199,walking
-4.6138,15.766,-9.0926,walking
-1.5164,10.7809,0.9408,walking
-1.9169,12.922,3.0645,walking
-0.0654,11.4941,1.4418,walking
-0.2229,7.1471,-2.4118,walking
-0.4968,6.3238,-0.6408,walking
-0.7814,5.5496,0.4524,walking
-0.5332,8.7591,-3.4336,walking
0.1001,6.1923,-1.359,walking
-2.8513,8.6855,2.0727,walking
1.2393,12.5095,9.4426,walking
0.2325,9.8275,-1.8292,walking
-1.7081,12.127,-6.5826,walking
-2.52,18.2976,-4.2304,walking
-0.0751,2.5544,3.3709,walking
-1.9959,22.7469,-1.2976,walking
1.1154,8.1274,5.5096,walking
0.7366,4.3642,-0.7727,walking
0.2074,8.3388,0.7636,walking
-0.1713,4.1511,3.3265,walking
-0.0224,8.5737,1.0697,walking
17.7855,16.5293,-1.0168,walking
2.3502,9.6485,0.8307,walking
-7.5999,4.0446,-0.4374,walking
-1.9606,8.795,-0.8398,walking
-3.0177,8.2669,-0.7775,walking
3.0134,17.1088,0.4189,walking
2.4249,10.5064,2.0212,walking
-2.1185,12.3041,-1.0253,walking
1.4545,10.4061,1.1104,walking
-0.6641,3.8473,-0.8237,walking
-0.6379,7.4388,0.6824,walking
0.6369,4.5872,0.2908,walking
1.9593,10.4444,-2.8018,walking
-0.0105,11.5997,20.1279,walking
-1.8487,12.2281,-0.8585,walking
0.6524,13.187,-10.0151,walking
0.4949,6.5872,-1.3757,walking
0.0374,6.6198,-6.7254,walking
-2.5271,4.6763,-0.7856,walking
-0.093,9.051,-0.7238,walking
-4.6855,1.4881,1.0314,walking
0.6935,8.504,1.8147,walking
0.7032,11.2147,-6.4625,walking
-0.7737,8.6371,0.8747,walking
0.2748,24.3993,5.5993,walking
0.1954,11.3053,-3.5244,walking
-0.48,5.9433,5.1343,walking
-0.9879,10.4963,-1.8747,walking
-0.0219,5.3668,-0.7895,walking
1.7158,6.1194,3.4547,walking
-1.2134,8.4115,0.6154,walking
-2.53,15.8814,-3.4265,walking
0.5213,9.8653,-1.7706,walking
-1.0711,7.7116,-0.0121,walking
-1.9157,9.8293,2.0033,walking
-1.476,15.5464,-2.3341,walking
-2.3023,18.3455,4.1708,walking
2.9392,4.161,12.3875,walking
1.9655,12.1682,-2.652,walking
-2.8531,11.0778,-9.8536,walking
1.8038,6.3598,-1.8974,walking
0.4899,7.1369,0.8666,walking
4.0365,4.6703,2.8408,walking
-0.0571,6.3819,-0.0322,walking
15.742,10.8536,-0.8828,walking
2.5513,9.2486,0.6224,walking
-1.6094,13.3611,1.1742,walking
-2.2597,9.1169,-1.0037,walking
-1.7591,13.2033,-0.0453,walking
-0.5851,9.7849,1.6974,walking
0.8396,7.9605,0.3128,walking
-0.8539,6.255,-1.5242,walking
1.153,8.9297,0.7658,walking
-1.2842,3.7587,-0.4718,walking
-0.62,7.0392,1.6133,walking
1.2315,5.5707,-0.2763,walking
1.945,11.6121,-2.4142,walking
3.9472,16.7329,-5.8037,walking
-0.9059,11.8847,0.0531,walking
-2.5516,16.4664,-2.784,walking
-1.8716,8.0157,-0.5694,walking
-1.1333,14.4297,5.6765,walking
-0.352,5.3667,-0.3285,walking
-0.2999,4.5585,-0.6316,walking
-3.7523,2.6845,-1.3398,walking
2.5274,8.9925,0.869,walking
0.5728,5.8201,-0.8322,walking
-2.2932,9.7019,-0.0956,walking
-3.1469,19.1949,-4.3907,walking
0.3846,9.7155,-2.2938,walking
0.8133,10.0757,-3.493,walking
0.3306,10.616,0.5002,walking
2.6806,6.9023,2.8753,walking
-0.4215,6.5249,-0.1458,walking
-0.3305,6.6289,0.5484,walking
-1.0872,12.3783,-4.3154,walking
-2.8284,6.1817,2.904,walking
-0.5159,9.2215,1.4541,walking
-0.3713,7.5778,0.8592,walking
1.6083,3.8383,-0.4522,walking
1.8732,12.3371,-0.8876,walking
-0.7095,4.1274,4.8146,walking
1.975,10.2624,2.3837,walking
2.733,7.1834,5.5466,walking
0.818,5.0199,4.0464,walking
1.8115,9.1984,-0.7304,walking
-0.681,4.3485,1.709,walking
0.4395,10.2116,-2.589,walking
-1.6825,3.9718,0.651,walking
2.4125,10.9772,0.2704,walking
-3.0966,11.4899,-4.0613,walking
-2.5456,10.3826,-0.4665,walking
